Clase,Imagen,Keypoints_ORB,Tiempo_ORB
Indigenas,001_20.JPG,1000,0.06350255012512207
Indigenas,001_21.JPG,1000,0.06293702125549316
Indigenas,001_22.JPG,1000,0.03890275955200195
Indigenas,001_23.JPG,1000,0.052269935607910156
Indigenas,001_24.JPG,1000,0.0363922119140625
Indigenas,001_25.JPG,1000,0.03424239158630371
Indigenas,001_26.JPG,1000,0.04633212089538574
Indigenas,001_27.JPG,1000,0.04445672035217285
Indigenas,001_28.JPG,1000,0.05896568298339844
Indigenas,001_29.JPG,1000,0.08125805854797363
Indigenas,001_3.JPG,1000,0.04121685028076172
Indigenas,001_30.JPG,1000,0.046987295150756836
Indigenas,001_31.JPG,1000,0.031272172927856445
Indigenas,001_32.JPG,1000,0.031633615493774414
Indigenas,001_33.JPG,1000,0.02913522720336914
Indigenas,001_34.JPG,1000,0.046675682067871094
Indigenas,001_35.JPG,1000,0.04017281532287598
Indigenas,001_36.JPG,1000,0.01495981216430664
Indigenas,001_37.JPG,1000,0.04743385314941406
Indigenas,001_38.JPG,1000,0.04970192909240723
Indigenas,001_39.JPG,1000,0.054448843002319336
Indigenas,001_4.JPG,1000,0.03167009353637695
Indigenas,001_40.JPG,1000,0.05186343193054199
Indigenas,001_41.JPG,1000,0.04730653762817383
Indigenas,001_42.JPG,1000,0.14732122421264648
Indigenas,001_43.JPG,1000,0.06752324104309082
Indigenas,001_44.JPG,1000,0.06366682052612305
Indigenas,001_45.JPG,1000,0.07646679878234863
Indigenas,001_46.JPG,1000,0.06811261177062988
Indigenas,001_47.JPG,1000,0.09415650367736816
Indigenas,001_48.JPG,1000,0.04973578453063965
Indigenas,001_49.JPG,1000,0.040445804595947266
Indigenas,001_5.JPG,1000,0.04587507247924805
Indigenas,001_50.JPG,1000,0.03913092613220215
Indigenas,001_6.JPG,1000,0.031889915466308594
Indigenas,001_7.JPG,1000,0.038021087646484375
Indigenas,001_8.JPG,1000,0.02813863754272461
Indigenas,001_9.JPG,1000,0.04679608345031738
Mestizos,004_1.JPG,1000,0.04095053672790527
Mestizos,004_10.JPG,1000,0.02986907958984375
Mestizos,004_100.JPG,1000,0.04705071449279785
Mestizos,004_101.JPG,1000,0.03112506866455078
Mestizos,004_102.JPG,1000,0.029996395111083984
Mestizos,004_103.JPG,1000,0.056360721588134766
Mestizos,004_104.JPG,1000,0.09131407737731934
Mestizos,004_105.JPG,1000,0.03904461860656738
Mestizos,004_106.JPG,1000,0.0429384708404541
Mestizos,004_107.JPG,1000,0.036214351654052734
Mestizos,004_108.JPG,1000,0.05127763748168945
Mestizos,004_109.JPG,1000,0.04348921775817871
Mestizos,004_11.JPG,1000,0.03741741180419922
Mestizos,004_110.JPG,1000,0.03323960304260254
Mestizos,004_111.JPG,1000,0.03470158576965332
Mestizos,004_112.JPG,1000,0.03973793983459473
Mestizos,004_113.JPG,1000,0.038099050521850586
Mestizos,004_114.JPG,1000,0.03163552284240723
Mestizos,004_115.JPG,1000,0.030776262283325195
Mestizos,004_116.JPG,1000,0.025139331817626953
Mestizos,004_117.JPG,1000,0.03878211975097656
Mestizos,004_118.JPG,1000,0.025137901306152344
Mestizos,004_119.JPG,1000,0.036629676818847656
Mestizos,004_12.JPG,1000,0.04170632362365723
Mestizos,004_120.JPG,1000,0.035489797592163086
Mestizos,004_121.JPG,1000,0.0302278995513916
Mestizos,004_122.JPG,1000,0.049129486083984375
Mestizos,004_123.JPG,1000,0.04102301597595215
Mestizos,004_124.JPG,1000,0.042826175689697266
Mestizos,004_125.JPG,1000,0.032218217849731445
Mestizos,004_126.JPG,1000,0.03477191925048828
Mestizos,004_127.jpg,1000,0.04278159141540527
Mestizos,004_128.JPG,1000,0.0473935604095459
Mestizos,004_129.JPG,1000,0.03776860237121582
Mestizos,004_13.JPG,1000,0.03266477584838867
Mestizos,004_130.JPG,1000,0.04989504814147949
Mestizos,004_131.jpg,1000,0.04427766799926758
Mestizos,004_132.jpg,1000,0.03145909309387207
Mestizos,004_133.JPG,1000,0.031793832778930664
Mestizos,004_134.jpg,1000,0.052761077880859375
Mestizos,004_135.jpg,1000,0.050263404846191406
Mestizos,004_136.JPG,1000,0.04741096496582031
Mestizos,004_137.JPG,1000,0.04846525192260742
Mestizos,004_138.JPG,1000,0.050820350646972656
Mestizos,004_139.JPG,1000,0.03650093078613281
Mestizos,004_14.JPG,1000,0.023005962371826172
Mestizos,004_140.JPG,1000,0.031015634536743164
Mestizos,004_141.JPG,1000,0.029147863388061523
Mestizos,004_142.JPG,1000,0.0363001823425293
Mestizos,004_143.JPG,1000,0.023740291595458984
Mestizos,004_144.JPG,1000,0.036787986755371094
Mestizos,004_145.JPG,1000,0.03832125663757324
Mestizos,004_146.JPG,1000,0.04967665672302246
Mestizos,004_147.JPG,1000,0.032250165939331055
Mestizos,004_148.JPG,1000,0.03638315200805664
Mestizos,004_149.JPG,1000,0.03316974639892578
Mestizos,004_15.JPG,1000,0.03173232078552246
Mestizos,004_150.JPG,1000,0.027884721755981445
Mestizos,004_151.JPG,1000,0.047403573989868164
Mestizos,004_152.JPG,1000,0.049500465393066406
Mestizos,004_153.JPG,1000,0.040701866149902344
